id,campaign_name,channel,date,month,spend,impressions,clicks,leads,mqls,sqls,opportunities,proposals,contracts,revenue,customer_segment,industry,geography,service_category,campaign_type,campaign_objective,deal_value,sales_cycle_days
TCS-CMP-00791,GenAI Catalyst - Cognitive,LinkedIn Enterprise,2026-07-26,2026-07,18024,40358,862,87,59,25,14,10,5,55955215,Enterprise High-Value,Healthcare & Life Sciences,North America,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,11191043,128
TCS-CMP-00792,OmniCommerce Edge - Retail,Tech Analyst Webinars,2026-03-09,2026-03,29247,40952,790,51,26,12,6,3,1,1179151,Emerging Tier / High-CAC,Retail & CPG,North America,Retail Omnichannel & Supply Chain,Digital Inbound,Executive Engagement,1179151,104
TCS-CMP-00793,NextGen CX - Cloud,Tech Analyst Webinars,2026-05-01,2026-05,23721,51389,1413,100,61,25,11,6,2,2788096,Emerging Tier / High-CAC,Manufacturing & Auto,Nordics & Benelux,Cloud & Infrastructure Transformation,Digital Inbound,Pipeline Generation,1394048,125
TCS-CMP-00794,Sustainable Tech Suite - BFSI,LinkedIn Enterprise,2025-11-26,2025-11,20585,41937,1184,95,58,32,18,13,4,8000528,Emerging Tier / High-CAC,Retail & CPG,APAC & Australia,BFSI Core Modernization,Digital Inbound,Strategic Account Penetration,2000132,93
TCS-CMP-00795,GenAI Catalyst - Retail,Executive Events & Roundtables,2025-11-02,2025-11,64114,70308,897,102,81,31,16,8,2,18875750,Strategic Growth Accounts,Energy & Utilities,Nordics & Benelux,Retail Omnichannel & Supply Chain,Experiential,Executive Engagement,9437875,104
TCS-CMP-00796,GenAI Catalyst - Cognitive,Google Search,2026-05-16,2026-05,65542,125777,5630,442,213,84,53,35,11,40572026,Strategic Growth Accounts,Manufacturing & Auto,India & Middle East,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,3688366,49
TCS-CMP-00797,Zero Trust Enterprise - Cloud,Account-Based Email,2026-04-21,2026-04,14298,26174,887,70,51,25,19,16,6,10295580,Emerging Tier / High-CAC,Banking & Capital Markets,India & Middle East,Cloud & Infrastructure Transformation,Outbound ABM,Strategic Account Penetration,1715930,124
TCS-CMP-00798,Zero Trust Enterprise - Cyber,LinkedIn Enterprise,2026-02-01,2026-02,37893,68666,2175,239,152,71,47,38,18,171592920,Enterprise High-Value,Banking & Capital Markets,Nordics & Benelux,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,9532940,143
TCS-CMP-00799,Life Sciences DataHub - BFSI,Industry Display & Media,2026-01-06,2026-01,15443,72015,781,22,10,3,1,1,0,0,Enterprise High-Value,Energy & Utilities,North America,BFSI Core Modernization,Digital Inbound,Pipeline Generation,4774282,207
TCS-CMP-00800,CyberShield 360 - Cyber,LinkedIn Enterprise,2026-03-18,2026-03,38478,72903,1772,122,76,43,26,20,8,59727888,Strategic Growth Accounts,Healthcare & Life Sciences,Nordics & Benelux,Cyber Defense & Risk Governance,Digital Inbound,Strategic Account Penetration,7465986,103
TCS-CMP-00801,Q1 Cloud Scale - Healthcare,Executive Events & Roundtables,2026-09-13,2026-09,86812,119247,1985,269,221,62,24,13,5,27020360,Nurture / Mid-Market,Healthcare & Life Sciences,India & Middle East,Healthcare & Life Sciences Digital Labs,Experiential,Strategic Account Penetration,5404072,53
TCS-CMP-00802,Life Sciences DataHub - Cloud,Tech Analyst Webinars,2026-09-18,2026-09,27557,50013,886,53,32,13,6,3,1,6436666,Enterprise High-Value,Manufacturing & Auto,Nordics & Benelux,Cloud & Infrastructure Transformation,Digital Inbound,Strategic Account Penetration,6436666,144
TCS-CMP-00803,Cognitive Ops 2.0 - Cyber,Industry Display & Media,2026-01-05,2026-01,17981,89427,715,24,11,3,1,0,0,0,Nurture / Mid-Market,Telecom & Media,India & Middle East,Cyber Defense & Risk Governance,Digital Inbound,Brand Authority & MQLs,1659826,107
TCS-CMP-00804,Zero Trust Enterprise - BFSI,Google Search,2026-01-21,2026-01,49140,105281,3671,329,166,77,41,31,7,41888721,Enterprise High-Value,Banking & Capital Markets,APAC & Australia,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,5984103,168
TCS-CMP-00805,BFSI Resiliency - Cyber,LinkedIn Enterprise,2025-10-25,2025-10,37620,103727,2176,186,100,47,24,20,7,14468972,Emerging Tier / High-CAC,Retail & CPG,APAC & Australia,Cyber Defense & Risk Governance,Digital Inbound,Brand Authority & MQLs,2066996,144
TCS-CMP-00806,BFSI Resiliency - Cognitive,Tech Analyst Webinars,2026-07-06,2026-07,29800,44267,1063,75,38,15,7,4,1,5519304,Enterprise High-Value,Healthcare & Life Sciences,North America,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,5519304,96
TCS-CMP-00807,OmniCommerce Edge - BFSI,Google Search,2026-06-21,2026-06,72734,131875,5149,325,208,77,51,37,14,102364990,Enterprise High-Value,Telecom & Media,India & Middle East,BFSI Core Modernization,Digital Inbound,Executive Engagement,7311785,196
TCS-CMP-00808,Global Horizon - Cloud,LinkedIn Enterprise,2026-09-15,2026-09,21666,46025,1000,94,64,37,26,17,7,71671236,Enterprise High-Value,Manufacturing & Auto,Nordics & Benelux,Cloud & Infrastructure Transformation,Digital Inbound,Pipeline Generation,10238748,142
TCS-CMP-00809,Zero Trust Enterprise - Cyber,Tech Analyst Webinars,2025-10-17,2025-10,25543,45456,1192,68,41,19,8,4,1,6675999,Enterprise High-Value,Retail & CPG,Europe & UK,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,6675999,89
TCS-CMP-00810,Global Horizon - Cognitive,Industry Display & Media,2026-09-17,2026-09,49649,284045,2517,93,43,11,4,2,1,1138775,Emerging Tier / High-CAC,Banking & Capital Markets,North America,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,1138775,114
TCS-CMP-00811,SAP S/4 Hana Accelerated - Healthcare,Tech Analyst Webinars,2025-12-12,2025-12,34392,92721,2360,174,81,32,18,11,3,4639614,Emerging Tier / High-CAC,Manufacturing & Auto,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,1546538,98
TCS-CMP-00812,BFSI Resiliency - Retail,Google Search,2026-02-12,2026-02,60694,125535,5756,485,314,163,83,56,15,56390775,Strategic Growth Accounts,Banking & Capital Markets,APAC & Australia,Retail Omnichannel & Supply Chain,Digital Inbound,Brand Authority & MQLs,3759385,140
TCS-CMP-00813,Life Sciences DataHub - Cognitive,Executive Events & Roundtables,2026-07-02,2026-07,69034,61208,797,96,67,24,12,7,1,8381246,Strategic Growth Accounts,Energy & Utilities,India & Middle East,Cognitive AI & Enterprise Automation,Experiential,Brand Authority & MQLs,8381246,84
TCS-CMP-00814,Zero Trust Enterprise - Cyber,Industry Display & Media,2026-01-01,2026-01,20278,87956,644,28,11,3,1,0,0,0,Nurture / Mid-Market,Retail & CPG,Europe & UK,Cyber Defense & Risk Governance,Digital Inbound,Pipeline Generation,1818301,96
TCS-CMP-00815,OmniCommerce Edge - Retail,LinkedIn Enterprise,2025-12-17,2025-12,43139,108442,3073,264,178,86,59,49,19,116441937,Strategic Growth Accounts,Retail & CPG,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,6128523,114
TCS-CMP-00816,CyberShield 360 - Cognitive,Tech Analyst Webinars,2026-08-08,2026-08,19570,43372,1059,57,32,14,7,4,1,1350985,Emerging Tier / High-CAC,Banking & Capital Markets,APAC & Australia,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,1350985,116
TCS-CMP-00817,Global Horizon - Cognitive,Industry Display & Media,2025-12-23,2025-12,38665,167872,1496,45,21,7,3,1,0,0,Nurture / Mid-Market,Telecom & Media,North America,Cognitive AI & Enterprise Automation,Digital Inbound,Brand Authority & MQLs,1840273,72
TCS-CMP-00818,NextGen CX - Cyber,LinkedIn Enterprise,2026-01-21,2026-01,34935,99203,2396,170,90,40,22,18,6,11447040,Emerging Tier / High-CAC,Banking & Capital Markets,North America,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,1907840,69
TCS-CMP-00819,Sustainable Tech Suite - Cognitive,LinkedIn Enterprise,2026-08-17,2026-08,55619,184051,4658,419,222,128,70,49,16,92824912,Strategic Growth Accounts,Banking & Capital Markets,India & Middle East,Cognitive AI & Enterprise Automation,Digital Inbound,Pipeline Generation,5801557,80
TCS-CMP-00820,GenAI Catalyst - BFSI,Account-Based Email,2025-10-25,2025-10,13381,22033,1007,65,45,26,18,16,6,11437464,Emerging Tier / High-CAC,Healthcare & Life Sciences,APAC & Australia,BFSI Core Modernization,Outbound ABM,Brand Authority & MQLs,1906244,48
TCS-CMP-00821,OmniCommerce Edge - Cognitive,Tech Analyst Webinars,2026-06-13,2026-06,36087,83293,1481,82,49,21,12,7,2,4641590,Nurture / Mid-Market,Manufacturing & Auto,APAC & Australia,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,2320795,120
TCS-CMP-00822,GenAI Catalyst - BFSI,Industry Display & Media,2025-10-18,2025-10,24332,116530,1193,34,14,5,2,1,0,0,Emerging Tier / High-CAC,Banking & Capital Markets,Europe & UK,BFSI Core Modernization,Digital Inbound,Pipeline Generation,1037868,78
TCS-CMP-00823,Sustainable Tech Suite - Cyber,Executive Events & Roundtables,2026-01-10,2026-01,124371,119043,1505,141,113,47,22,13,4,36853296,Strategic Growth Accounts,Telecom & Media,Europe & UK,Cyber Defense & Risk Governance,Experiential,Brand Authority & MQLs,9213324,94
TCS-CMP-00824,Q1 Cloud Scale - BFSI,Account-Based Email,2025-10-09,2025-10,17167,29177,1109,114,92,42,32,21,8,46153032,Strategic Growth Accounts,Telecom & Media,APAC & Australia,BFSI Core Modernization,Outbound ABM,Brand Authority & MQLs,5769129,88
TCS-CMP-00825,SAP S/4 Hana Accelerated - BFSI,Google Search,2026-09-24,2026-09,57889,111455,4158,361,235,112,68,42,12,58317528,Strategic Growth Accounts,Manufacturing & Auto,India & Middle East,BFSI Core Modernization,Digital Inbound,Strategic Account Penetration,4859794,84
TCS-CMP-00826,Zero Trust Enterprise - Retail,Tech Analyst Webinars,2026-06-13,2026-06,26507,34123,739,52,25,10,6,4,1,2674997,Nurture / Mid-Market,Telecom & Media,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Executive Engagement,2674997,76
TCS-CMP-00827,Q1 Cloud Scale - Cloud,Google Search,2026-09-15,2026-09,57687,141761,5661,337,175,84,44,30,8,46837136,Enterprise High-Value,Retail & CPG,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,5854642,195
TCS-CMP-00828,Life Sciences DataHub - BFSI,Google Search,2026-09-09,2026-09,62829,124860,4695,398,214,88,45,34,8,17463696,Nurture / Mid-Market,Energy & Utilities,North America,BFSI Core Modernization,Digital Inbound,Executive Engagement,2182962,118
TCS-CMP-00829,BFSI Resiliency - Cloud,Executive Events & Roundtables,2025-12-15,2025-12,139491,132932,2147,195,161,53,25,14,4,67612436,Enterprise High-Value,Healthcare & Life Sciences,Europe & UK,Cloud & Infrastructure Transformation,Experiential,Pipeline Generation,16903109,208
TCS-CMP-00830,Life Sciences DataHub - Healthcare,Account-Based Email,2026-06-03,2026-06,19262,48328,2048,139,76,50,33,24,9,91105938,Enterprise High-Value,Telecom & Media,Europe & UK,Healthcare & Life Sciences Digital Labs,Outbound ABM,Strategic Account Penetration,10122882,149
TCS-CMP-00831,BFSI Resiliency - Cloud,Tech Analyst Webinars,2026-08-16,2026-08,34412,52716,1244,64,32,12,6,4,1,2406707,Nurture / Mid-Market,Telecom & Media,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,2406707,143
TCS-CMP-00832,NextGen CX - Cloud,Industry Display & Media,2026-03-28,2026-03,19092,135405,1122,41,15,4,1,0,0,0,Strategic Growth Accounts,Banking & Capital Markets,APAC & Australia,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,2732180,117
TCS-CMP-00833,Zero Trust Enterprise - Cognitive,Account-Based Email,2026-01-27,2026-01,15660,40304,1504,120,70,38,23,19,9,26483544,Nurture / Mid-Market,Telecom & Media,Nordics & Benelux,Cognitive AI & Enterprise Automation,Outbound ABM,Executive Engagement,2942616,110
TCS-CMP-00834,Q1 Cloud Scale - BFSI,Executive Events & Roundtables,2026-05-01,2026-05,112002,70612,954,141,80,25,9,5,1,5881013,Nurture / Mid-Market,Retail & CPG,Nordics & Benelux,BFSI Core Modernization,Experiential,Brand Authority & MQLs,5881013,57
TCS-CMP-00835,OmniCommerce Edge - Cognitive,Executive Events & Roundtables,2026-03-19,2026-03,53282,33464,430,64,42,15,7,3,1,3956382,Emerging Tier / High-CAC,Healthcare & Life Sciences,North America,Cognitive AI & Enterprise Automation,Experiential,Strategic Account Penetration,3956382,112
TCS-CMP-00836,NextGen CX - BFSI,Account-Based Email,2026-06-08,2026-06,24937,36078,1438,120,80,52,40,25,11,107793312,Enterprise High-Value,Retail & CPG,Europe & UK,BFSI Core Modernization,Outbound ABM,Pipeline Generation,9799392,126
TCS-CMP-00837,SAP S/4 Hana Accelerated - Retail,Account-Based Email,2026-08-16,2026-08,11387,14883,744,65,41,25,16,12,4,34221140,Enterprise High-Value,Banking & Capital Markets,North America,Retail Omnichannel & Supply Chain,Outbound ABM,Strategic Account Penetration,8555285,132
TCS-CMP-00838,Zero Trust Enterprise - Healthcare,Google Search,2026-09-09,2026-09,49672,103448,4218,351,200,93,61,41,10,71962290,Enterprise High-Value,Energy & Utilities,APAC & Australia,Healthcare & Life Sciences Digital Labs,Digital Inbound,Strategic Account Penetration,7196229,159
TCS-CMP-00839,Zero Trust Enterprise - Healthcare,Executive Events & Roundtables,2026-01-15,2026-01,96223,74923,1178,150,103,32,14,9,2,6902658,Emerging Tier / High-CAC,Energy & Utilities,India & Middle East,Healthcare & Life Sciences Digital Labs,Experiential,Executive Engagement,3451329,94
TCS-CMP-00840,GenAI Catalyst - Cognitive,Industry Display & Media,2026-02-06,2026-02,31774,233572,1816,69,29,9,4,2,0,0,Strategic Growth Accounts,Banking & Capital Markets,North America,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,3457331,70
TCS-CMP-00841,Cognitive Ops 2.0 - BFSI,Executive Events & Roundtables,2026-01-22,2026-01,57515,37095,565,61,51,19,9,4,1,3072672,Emerging Tier / High-CAC,Banking & Capital Markets,North America,BFSI Core Modernization,Experiential,Brand Authority & MQLs,3072672,103
TCS-CMP-00842,NextGen CX - Retail,Executive Events & Roundtables,2025-11-05,2025-11,47782,38803,590,85,70,29,13,8,2,20632528,Strategic Growth Accounts,Manufacturing & Auto,North America,Retail Omnichannel & Supply Chain,Experiential,Strategic Account Penetration,10316264,110
TCS-CMP-00843,OmniCommerce Edge - BFSI,LinkedIn Enterprise,2026-01-08,2026-01,36062,76179,1689,164,96,51,38,25,12,44991528,Nurture / Mid-Market,Energy & Utilities,APAC & Australia,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,3749294,120
TCS-CMP-00844,Life Sciences DataHub - BFSI,LinkedIn Enterprise,2026-03-12,2026-03,22391,36637,907,64,50,23,14,9,4,25071148,Strategic Growth Accounts,Retail & CPG,North America,BFSI Core Modernization,Digital Inbound,Brand Authority & MQLs,6267787,62
TCS-CMP-00845,OmniCommerce Edge - Cognitive,Industry Display & Media,2026-01-12,2026-01,31910,295723,2848,102,34,10,3,1,0,0,Emerging Tier / High-CAC,Energy & Utilities,Europe & UK,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,1291412,46
TCS-CMP-00846,OmniCommerce Edge - Cloud,Tech Analyst Webinars,2025-10-16,2025-10,34955,113583,2728,145,86,28,15,8,2,7084962,Strategic Growth Accounts,Telecom & Media,Europe & UK,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,3542481,49
TCS-CMP-00847,Life Sciences DataHub - Cognitive,Account-Based Email,2026-05-13,2026-05,11860,29979,1503,138,99,57,39,31,17,127828032,Enterprise High-Value,Retail & CPG,North America,Cognitive AI & Enterprise Automation,Outbound ABM,Executive Engagement,7519296,69
TCS-CMP-00848,Global Horizon - Cloud,LinkedIn Enterprise,2026-09-10,2026-09,34639,54619,1241,96,63,35,23,16,7,25449711,Nurture / Mid-Market,Telecom & Media,India & Middle East,Cloud & Infrastructure Transformation,Digital Inbound,Executive Engagement,3635673,80
TCS-CMP-00849,Global Horizon - BFSI,Executive Events & Roundtables,2026-01-25,2026-01,134715,155098,2203,289,185,54,27,14,4,67358524,Enterprise High-Value,Manufacturing & Auto,North America,BFSI Core Modernization,Experiential,Pipeline Generation,16839631,131
TCS-CMP-00850,NextGen CX - BFSI,Account-Based Email,2026-04-03,2026-04,14141,18283,691,48,38,17,12,11,4,15621664,Nurture / Mid-Market,Retail & CPG,APAC & Australia,BFSI Core Modernization,Outbound ABM,Pipeline Generation,3905416,84
TCS-CMP-00851,BFSI Resiliency - Cyber,LinkedIn Enterprise,2026-09-24,2026-09,37004,94654,2972,224,148,69,40,32,11,36517624,Nurture / Mid-Market,Telecom & Media,Nordics & Benelux,Cyber Defense & Risk Governance,Digital Inbound,Executive Engagement,3319784,87
TCS-CMP-00852,OmniCommerce Edge - Cyber,Executive Events & Roundtables,2026-07-17,2026-07,63962,63036,1127,138,83,31,12,6,2,6687654,Emerging Tier / High-CAC,Manufacturing & Auto,APAC & Australia,Cyber Defense & Risk Governance,Experiential,Executive Engagement,3343827,133
TCS-CMP-00853,NextGen CX - Retail,Account-Based Email,2026-04-28,2026-04,10771,18865,751,72,42,26,17,11,5,10717450,Emerging Tier / High-CAC,Healthcare & Life Sciences,Nordics & Benelux,Retail Omnichannel & Supply Chain,Outbound ABM,Executive Engagement,2143490,48
TCS-CMP-00854,Zero Trust Enterprise - Healthcare,LinkedIn Enterprise,2026-09-19,2026-09,49487,116848,2624,242,179,96,57,38,12,85040808,Strategic Growth Accounts,Healthcare & Life Sciences,North America,Healthcare & Life Sciences Digital Labs,Digital Inbound,Executive Engagement,7086734,56
TCS-CMP-00855,Zero Trust Enterprise - BFSI,Tech Analyst Webinars,2026-07-13,2026-07,18591,34250,652,42,21,9,5,3,1,1200363,Emerging Tier / High-CAC,Healthcare & Life Sciences,Nordics & Benelux,BFSI Core Modernization,Digital Inbound,Strategic Account Penetration,1200363,93
TCS-CMP-00856,CyberShield 360 - Cloud,Executive Events & Roundtables,2026-06-09,2026-06,118278,97337,1319,131,109,37,19,11,3,11526393,Emerging Tier / High-CAC,Manufacturing & Auto,North America,Cloud & Infrastructure Transformation,Experiential,Executive Engagement,3842131,108
TCS-CMP-00857,Sustainable Tech Suite - Cognitive,Google Search,2026-01-23,2026-01,42260,128953,5707,409,239,92,49,37,9,64580310,Enterprise High-Value,Healthcare & Life Sciences,North America,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,7175590,193
TCS-CMP-00858,OmniCommerce Edge - Cloud,Industry Display & Media,2026-04-25,2026-04,22507,93077,1013,30,13,4,2,1,0,0,Emerging Tier / High-CAC,Banking & Capital Markets,Europe & UK,Cloud & Infrastructure Transformation,Digital Inbound,Brand Authority & MQLs,1064552,80
TCS-CMP-00859,CyberShield 360 - Retail,LinkedIn Enterprise,2025-11-05,2025-11,60548,130913,3103,251,136,72,45,33,9,79822683,Enterprise High-Value,Banking & Capital Markets,Nordics & Benelux,Retail Omnichannel & Supply Chain,Digital Inbound,Strategic Account Penetration,8869187,96
TCS-CMP-00860,CyberShield 360 - Cognitive,Tech Analyst Webinars,2026-03-05,2026-03,18067,27800,655,36,17,6,4,3,1,3897739,Strategic Growth Accounts,Retail & CPG,APAC & Australia,Cognitive AI & Enterprise Automation,Digital Inbound,Strategic Account Penetration,3897739,86
